VOTER_ID,LAST_NAME,FIRST_NAME,MIDDLE_NAME,SUFFIX,GENDER,DATE_OF_BIRTH,REGISTRATION_DATE,PARTY,STATUS,HOUSE_NUMBER,STREET_NAME,APT,CITY,STATE,ZIP,COUNTY,PRECINCT,CONGRESSIONAL_DISTRICT,STATE_SENATE_DISTRICT,STATE_HOUSE_DISTRICT,PROPENSITY_SCORE
854110422,Lewis,Jeffrey,F,,M,1935-11-12,2006-07-16,REP,A,5225,Church Pl,Apt 745,Centreville,VA,20121,Fairfax County,734,VA-10,34,37,78
916111825,Nelson,Christopher,T,,M,1944-07-26,2018-01-17,DEM,A,8348,Front Rd,Apt 136,Herndon,VA,20171,Fairfax County,856,VA-08,36,87,57
422590594,Rivera,Linda,N,,F,1947-01-16,1974-03-08,REP,A,9256,Church Cir,,Woodbridge,VA,22193,Prince William County,487,VA-08,32,87,35
848673952,Hall,Stephanie,Ray,,F,2003-01-12,2022-06-11,REP,A,8335,Cherry Cir,,Fairfax,VA,22180,Fairfax County,530,VA-08,36,44,63
884987950,Wilson,William,Rose,,M,1982-11-28,2005-09-27,REP,A,1544,Cedar Dr,,Herndon,VA,20170,Fairfax County,579,VA-10,37,36,75
648180525,Rodriguez,Laura,S,III,F,1974-02-17,2024-12-27,NPA,A,3623,Broad St,,Lorton,VA,22079,Fairfax County,426,VA-10,30,67,26
692344782,Harris,Carol,K,III,F,1950-07-08,2017-12-24,REP,A,8710,School Rd,,Reston,VA,20190,Fairfax County,283,VA-08,33,45,21
219821381,Lee,Pamela,,,F,1947-02-10,1990-09-24,NPA,A,1429,Forest Blvd,,Centreville,VA,20120,Fairfax County,692,VA-11,37,42,54
427823738,Cook,Ashley,A,,F,2001-04-16,2022-12-08,DEM,A,1099,Market Ave,,Leesburg,VA,20175,Loudoun County,115,VA-11,37,38,17
779670047,Harris,Jacob,Jo,II,M,1935-10-18,2016-08-23,GRN,A,907,Maple Way,,Springfield,VA,22153,Fairfax County,434,VA-11,30,36,84
378981328,Green,Michael,Ray,,M,1979-12-23,2010-05-30,REP,A,1854,College Rd,,Sterling,VA,20164,Loudoun County,667,VA-11,32,53,36
572419336,Adams,Kathleen,W,,F,1979-01-02,2016-12-31,DEM,A,7972,Market Blvd,,Ashburn,VA,20147,Loudoun County,298,VA-08,37,49,37
807878474,Lee,Heather,C,Jr,F,1931-07-05,1999-04-06,DEM,A,3544,Broad Ln,,Annandale,VA,22003,Fairfax County,977,VA-08,35,47,80
670052801,Lopez,Sarah,Lynn,,F,1988-09-13,2013-07-21,DEM,I,1801,Lake Blvd,Apt 792,Chantilly,VA,20152,Fairfax County,841,VA-10,39,44,88
827787048,Gonzalez,Jerry,Jo,,M,1959-04-20,2004-02-03,DEM,A,5024,Main Pl,#43,Woodbridge,VA,22191,Prince William County,814,VA-11,37,86,49
478967068,Miller,Dennis,,,M,1978-08-24,2021-09-10,REP,A,8109,Sunset Ct,,Springfield,VA,22150,Fairfax County,955,VA-11,31,46,90
628816666,Stewart,George,Lynn,Sr,M,2005-07-28,2023-02-16,REP,A,7545,Pine Rd,,Manassas,VA,20108,Manassas City,233,VA-10,31,40,61
491655300,Sanchez,Jason,R,,M,1990-12-31,2024-04-23,LIB,A,7335,Lincoln Ave,,Sterling,VA,20165,Loudoun County,130,VA-11,30,48,67
965466781,Lopez,Nicholas,Ray,,M,1982-05-02,2021-02-13,NPA,A,1219,Pine Way,#22,Sterling,VA,20165,Loudoun County,791,VA-08,32,38,96
186190530,Carter,Stephanie,Lee,,F,1962-11-19,2004-06-23,REP,A,3618,Elm Blvd,Apt 267,Chantilly,VA,20152,Fairfax County,511,VA-11,31,67,67
170523834,Johnson,Christopher,E,,M,1995-05-05,2017-06-13,DEM,A,4473,Oak Ave,,McLean,VA,22102,Fairfax County,936,VA-08,33,34,51
515434657,Martinez,Gary,C,,M,1998-09-26,2021-10-15,DEM,A,5011,Cedar Way,#17,Chantilly,VA,20151,Fairfax County,132,VA-10,34,44,80
747986180,Campbell,Larry,,,M,1958-06-02,1987-09-22,DEM,A,9867,Valley St,#13,Burke,VA,22015,Fairfax County,689,VA-08,33,46,99
914290253,Anderson,Anna,Marie,,F,1939-01-03,2006-08-17,NPA,A,4020,School Blvd,,Centreville,VA,20121,Fairfax County,646,VA-11,33,45,12
804433763,Cook,Gary,,,M,1991-12-25,2009-08-08,REP,A,5759,Spring Way,,Vienna,VA,22180,Fairfax County,512,VA-10,36,34,33
961942251,Green,Debra,R,,F,1989-05-02,2008-01-01,NPA,A,3000,Hill Cir,#27,McLean,VA,22101,Fairfax County,857,VA-10,35,37,78
508264108,Miller,Richard,D,Jr,M,2002-08-31,2022-03-14,REP,A,6031,Park Blvd,Apt 542,Annandale,VA,22003,Fairfax County,997,VA-08,32,46,68
536226836,Parker,Mary,Sue,,F,2004-11-01,2023-01-08,LIB,A,3679,Meadow Rd,,Lorton,VA,22079,Fairfax County,809,VA-10,37,48,44
802619944,Nguyen,Cynthia,M,,F,1937-12-10,1977-08-30,DEM,A,4005,Mill Ave,,Arlington,VA,22209,Arlington County,320,VA-10,39,39,29
555563637,Stewart,Anna,Mae,,F,1946-11-03,1997-05-30,REP,A,8387,Church Dr,Apt 564,Fairfax,VA,22035,Fairfax County,164,VA-10,39,67,34
606779656,Sanchez,Anna,B,,F,1934-04-28,2022-12-10,NPA,A,2104,Lake Ave,#34,Herndon,VA,20170,Fairfax County,295,VA-11,36,47,92
635033969,Murphy,Lisa,,,F,1938-05-09,1984-02-18,NPA,A,6796,Elm Cir,Apt 635,Annandale,VA,22003,Fairfax County,744,VA-08,36,34,23
696346242,Collins,Michael,W,,M,1982-03-09,2020-12-03,REP,A,1700,Mill Rd,,Burke,VA,22015,Fairfax County,844,VA-08,30,41,87
717776407,Brown,Jason,F,,M,1971-08-17,2015-08-31,DEM,A,2304,River Pl,#13,Herndon,VA,20170,Fairfax County,958,VA-11,31,87,63
950109382,Perez,Emma,L,III,F,1942-06-25,2018-01-17,NPA,A,2146,Maple Ct,Apt 937,Centreville,VA,20121,Fairfax County,814,VA-11,32,34,90
504147566,Carter,Ashley,Sue,,F,1990-03-29,2024-11-08,DEM,A,3233,Broad Ln,,Springfield,VA,22152,Fairfax County,597,VA-11,37,39,60
388224594,Carter,Stephanie,Marie,,F,1995-12-13,2013-12-19,DEM,A,9461,Oak Dr,,Reston,VA,20194,Fairfax County,142,VA-10,37,86,86
956041059,Perez,Gregory,K,,M,1959-02-25,1987-03-14,NPA,A,3086,River Ln,,Woodbridge,VA,22192,Prince William County,669,VA-08,30,36,52
387375687,Johnson,Scott,L,,M,1984-03-24,2015-07-06,DEM,A,6697,Church St,,Woodbridge,VA,22192,Prince William County,190,VA-11,30,47,30
159017926,Anderson,Joshua,Mae,III,M,1931-05-22,1998-08-30,NPA,A,9765,Center Rd,,Vienna,VA,22182,Fairfax County,387,VA-11,33,44,46
886795098,Murphy,Kenneth,E,,M,1935-03-06,1992-04-19,REP,A,1670,Market St,,Herndon,VA,20171,Fairfax County,658,VA-10,30,86,96
439240933,Mitchell,Carolyn,R,,F,1961-02-05,2021-03-16,DEM,I,8246,Center Blvd,#1,Falls Church,VA,22043,Falls Church City,763,VA-08,39,38,98
223029529,Ramirez,Ryan,E,,M,1934-05-29,1983-10-21,REP,A,9313,Chestnut Ct,,Arlington,VA,22206,Arlington County,797,VA-10,31,43,19
338311748,Allen,Edward,,II,M,1974-02-15,2015-08-29,REP,A,9862,Oak Blvd,,Centreville,VA,20121,Fairfax County,756,VA-11,39,39,38
475261993,Carter,Shirley,Jean,,F,1961-06-27,2004-06-25,DEM,A,6844,Valley Ave,,Ashburn,VA,20147,Loudoun County,166,VA-11,39,47,45
814905876,Turner,Maria,P,,F,1989-12-27,2017-09-11,DEM,A,401,Chestnut Dr,,Manassas,VA,20109,Manassas City,971,VA-11,32,47,11
844303913,Edwards,Larry,,,M,1987-05-02,2016-09-03,DEM,A,2313,Park Ct,,Leesburg,VA,20176,Loudoun County,443,VA-11,33,35,3
861967873,Martinez,Lisa,Ray,,F,1986-06-17,2018-03-04,DEM,A,168,Elm Rd,#8,Chantilly,VA,20151,Fairfax County,505,VA-10,37,48,85
179106194,Nguyen,Anthony,J,Jr,M,1996-10-10,2017-04-18,DEM,A,651,Highland Way,,Springfield,VA,22153,Fairfax County,252,VA-10,36,87,32
234426677,Martinez,Frank,Rose,,M,2004-03-03,2023-06-24,REP,A,4172,Chestnut Cir,#21,Falls Church,VA,22046,Falls Church City,147,VA-08,39,86,83
224386743,Baker,Christine,K,,F,1991-07-29,2021-07-26,DEM,A,4842,Maple St,Apt 456,Ashburn,VA,20147,Loudoun County,231,VA-11,31,37,94
129336116,Martin,Joshua,,,M,1993-07-04,2020-04-15,NPA,A,4603,Union St,#14,Alexandria,VA,22311,Alexandria City,814,VA-11,39,48,53
476446260,Taylor,Kimberly,,,F,2006-04-28,2024-05-06,DEM,A,6541,Cherry Cir,Apt 240,Falls Church,VA,22042,Falls Church City,741,VA-08,36,34,22
589620796,Young,Brian,Mae,,M,1940-12-16,1973-04-01,REP,A,8846,College Ct,,Fairfax,VA,22030,Fairfax County,225,VA-08,36,35,39
101355379,Young,Jeffrey,R,Jr,M,1969-10-21,2000-11-26,DEM,I,705,Valley Way,,Vienna,VA,22180,Fairfax County,271,VA-11,36,35,99
719019617,Hall,Helen,M,,F,1980-06-27,2007-08-15,DEM,I,7925,Broad Pl,#8,Chantilly,VA,20151,Fairfax County,494,VA-10,32,42,51
793517164,Harris,Nicole,,,F,1984-01-04,2018-05-21,NPA,A,7926,Center Dr,,Centreville,VA,20120,Fairfax County,311,VA-10,32,44,2
649749145,Hill,Mark,S,,M,1945-09-01,1978-11-20,GRN,A,6613,Cherry Cir,#42,Ashburn,VA,20148,Loudoun County,390,VA-10,30,87,92
687283460,Edwards,Eric,Marie,,M,2002-11-16,2020-04-14,REP,A,7932,Pine Dr,,Ashburn,VA,20148,Loudoun County,144,VA-11,31,49,68
964406493,Carter,Margaret,F,Sr,F,1979-05-28,2002-06-15,NPA,A,1134,Broad Dr,,Manassas,VA,20111,Manassas City,741,VA-11,36,87,24
923285016,Stewart,Timothy,S,,M,2003-05-14,2024-05-24,DEM,A,2810,Front Rd,,Sterling,VA,20165,Loudoun County,744,VA-10,39,42,76
124145585,Davis,Angela,H,,F,1968-04-23,1995-11-27,REP,A,4318,Main Cir,,Arlington,VA,22207,Arlington County,977,VA-08,35,44,70
413171450,Martin,Angela,E,II,F,1929-03-31,1998-08-30,REP,I,7774,Lincoln Dr,,Centreville,VA,20121,Fairfax County,495,VA-10,35,45,7
271976682,Turner,John,A,II,M,1934-07-05,2005-09-13,REP,A,8425,Walnut Rd,Apt 502,McLean,VA,22101,Fairfax County,582,VA-11,37,41,96
701568535,Stewart,Maria,P,,F,1970-02-03,1995-01-16,DEM,A,5539,Maple St,,Burke,VA,22015,Fairfax County,208,VA-08,34,67,77
653754787,Sanchez,Carolyn,R,,F,1983-08-07,2018-04-18,DEM,A,5106,Main Dr,,Ashburn,VA,20148,Loudoun County,644,VA-08,30,46,10
826238365,Davis,Susan,Lynn,,F,1969-01-10,2016-05-06,DEM,A,1717,Cherry Dr,,Lorton,VA,22079,Fairfax County,652,VA-11,33,39,13
854323153,Miller,Jerry,F,,M,1971-03-23,2003-07-25,REP,A,3074,Valley Pl,#45,Burke,VA,22015,Fairfax County,360,VA-08,31,48,28
217069789,Campbell,Christine,Jean,IV,F,1952-01-24,1999-03-31,REP,A,7357,Church Pl,Apt 900,Centreville,VA,20121,Fairfax County,213,VA-10,39,41,2
522997668,Davis,Daniel,P,,M,1977-12-30,2018-05-27,DEM,A,227,Front Way,#4,Chantilly,VA,20151,Fairfax County,228,VA-11,39,86,62
881682575,King,Anthony,,II,M,1995-12-13,2020-11-29,REP,A,9288,Center Cir,#20,Herndon,VA,20171,Fairfax County,284,VA-08,37,46,70
855960167,Robinson,Dorothy,T,,F,1964-02-26,2020-02-17,REP,A,6702,Highland Rd,,Arlington,VA,22209,Arlington County,643,VA-10,37,45,99
789254873,Edwards,Angela,Lee,,F,1993-04-25,2022-02-22,REP,A,9146,Maple Ct,,Burke,VA,22015,Fairfax County,440,VA-10,33,35,100
950629699,Nguyen,Timothy,L,,M,1953-04-12,2015-12-14,REP,A,323,Lake Dr,,Burke,VA,22015,Fairfax County,628,VA-10,30,39,22
354321433,Thompson,Alexander,Lee,,M,1973-12-22,2011-04-03,DEM,A,702,Oak Ct,Apt 672,Arlington,VA,22203,Arlington County,464,VA-10,35,86,27
707270943,Harris,George,Ann,,M,1982-10-13,2015-10-27,DEM,A,171,Front Ln,Apt 387,McLean,VA,22106,Fairfax County,695,VA-08,32,47,21
754338551,Stewart,Jason,B,,M,1952-03-17,1975-07-27,REP,A,6236,Church St,,Sterling,VA,20165,Loudoun County,167,VA-08,31,44,68
546630719,Johnson,Sandra,,,F,1949-03-30,2007-06-29,REP,A,9262,Pine Rd,,Arlington,VA,22201,Arlington County,842,VA-10,30,44,29
631306826,Mitchell,Sarah,W,Jr,F,1981-01-07,2024-06-21,REP,A,7089,School Ln,,Lorton,VA,22079,Fairfax County,552,VA-10,37,40,45
531020690,Smith,Jeffrey,W,,M,1969-09-03,2007-12-31,NPA,A,7210,Maple Rd,,Woodbridge,VA,22191,Prince William County,828,VA-10,32,46,52
843178786,Jones,Samantha,K,,F,2003-09-26,2022-01-26,REP,A,4400,Pine Way,Apt 527,Falls Church,VA,22042,Falls Church City,641,VA-10,30,36,58
346577861,Collins,Amy,G,,F,1950-01-21,2013-01-08,DEM,A,998,Forest Ln,,Woodbridge,VA,22191,Prince William County,789,VA-10,37,87,38
402022804,Garcia,Robert,A,,M,1989-07-06,2021-01-01,REP,A,7648,Chestnut Blvd,,Manassas,VA,20110,Manassas City,759,VA-11,37,43,25
654277505,Roberts,Brian,P,,M,1966-01-21,2019-08-03,LIB,I,3174,Lake Pl,,Centreville,VA,20120,Fairfax County,476,VA-10,37,46,53
740437920,Flores,Emma,C,Sr,F,1936-04-18,2000-04-09,REP,A,2900,Park St,,Leesburg,VA,20176,Loudoun County,550,VA-11,39,47,21
963680791,Evans,Brian,Jo,,M,1993-12-07,2015-09-14,REP,A,3353,Broad Ln,Apt 289,Arlington,VA,22209,Arlington County,102,VA-08,36,42,15
377006524,Campbell,Nicole,W,,F,1968-07-16,1986-03-22,LIB,A,9666,Lake Pl,#29,Annandale,VA,22003,Fairfax County,947,VA-08,31,42,43
852940586,Thomas,Barbara,W,,F,1943-11-09,1982-03-21,REP,I,3590,Spring St,#16,Sterling,VA,20166,Loudoun County,727,VA-10,31,86,21
546887504,Johnson,Ryan,Jo,,M,1961-09-23,1981-09-18,DEM,A,1773,River St,Apt 80,Burke,VA,22015,Fairfax County,533,VA-08,33,48,96
407689822,Flores,Amanda,Ray,Sr,F,1980-07-11,2008-05-23,DEM,I,5442,Walnut Ln,,Centreville,VA,20121,Fairfax County,388,VA-08,35,38,8
581933783,Thomas,Robert,F,,M,1950-11-12,2018-06-25,DEM,A,1593,Union Rd,#15,Ashburn,VA,20148,Loudoun County,136,VA-10,39,47,98
782930253,Garcia,Laura,A,,F,1952-12-06,2018-03-04,NPA,A,4457,Broad Blvd,,McLean,VA,22101,Fairfax County,673,VA-10,36,39,19
820698949,Cook,Laura,B,,F,1949-05-11,1973-09-30,NPA,A,5706,Church Ln,Apt 950,Herndon,VA,20171,Fairfax County,497,VA-10,30,43,10
641761312,Mitchell,Amy,R,,F,1952-12-30,1985-12-31,REP,A,2771,Park Way,#6,Fairfax,VA,22182,Fairfax County,870,VA-08,36,39,24
467867499,Wright,Karen,R,,F,1974-08-06,2016-08-28,DEM,A,9080,Lincoln Ave,,Arlington,VA,22206,Arlington County,253,VA-08,37,42,84
931731360,Torres,Sarah,F,,F,1943-06-03,2016-02-09,REP,I,1317,Sunset Dr,,Centreville,VA,20121,Fairfax County,625,VA-08,30,48,89
108762888,Evans,Matthew,Jean,,M,1951-02-16,1985-02-13,REP,I,257,Cherry Rd,,Annandale,VA,22003,Fairfax County,734,VA-11,30,86,25
225646279,Wilson,Joseph,Marie,,M,1962-09-15,2012-11-30,NPA,A,3411,Washington Cir,,Manassas,VA,20108,Manassas City,376,VA-11,36,36,19
561555795,Martinez,Nicholas,E,,M,1953-06-14,2006-03-21,DEM,A,1641,Valley Rd,,Ashburn,VA,20147,Loudoun County,770,VA-10,31,49,9
114671898,Walker,Shirley,Mae,,F,1936-09-10,2010-09-17,DEM,A,5967,Walnut Pl,,Centreville,VA,20120,Fairfax County,731,VA-10,30,40,66
332145821,Murphy,Stephanie,Mae,,F,2006-05-06,2024-03-11,REP,A,7656,Oak St,#14,McLean,VA,22101,Fairfax County,680,VA-08,37,36,27
781725022,Sanchez,Dennis,Ray,II,M,1991-05-31,2015-05-27,DEM,A,2903,Lake Pl,,Ashburn,VA,20147,Loudoun County,822,VA-11,35,67,84
509320217,Taylor,Robert,S,,M,1961-08-13,2011-08-31,REP,A,6871,Spring Ln,,Leesburg,VA,20176,Loudoun County,516,VA-08,37,36,13
480289631,Collins,Patricia,N,,F,1938-02-15,2016-04-30,DEM,A,462,Union Blvd,#27,Reston,VA,20191,Fairfax County,565,VA-10,32,46,50
898589697,Smith,Patricia,R,,F,1940-02-17,2023-12-01,LIB,I,2593,Forest Rd,,Lorton,VA,22079,Fairfax County,797,VA-10,32,37,65
865071313,White,Jonathan,D,III,M,1970-12-14,2016-04-20,DEM,A,9692,Washington Ln,,Woodbridge,VA,22191,Prince William County,265,VA-08,39,37,7
344762631,Phillips,Joshua,M,IV,M,1974-05-11,2004-10-14,DEM,A,9538,Church Ln,,Chantilly,VA,20152,Fairfax County,856,VA-08,37,44,17
787094626,Allen,Janet,,,F,1934-01-28,1978-02-13,DEM,A,7720,Sunset Ave,,Woodbridge,VA,22191,Prince William County,557,VA-10,31,41,4
178366314,Thompson,Carolyn,Mae,Jr,F,2002-10-12,2020-09-12,DEM,A,2369,Spring Blvd,,Vienna,VA,22180,Fairfax County,811,VA-10,39,67,13
632121736,Torres,Janet,H,,F,1982-03-03,2003-05-31,REP,A,4323,Hill Ct,,Annandale,VA,22003,Fairfax County,298,VA-08,30,86,46
899963146,Scott,Brenda,H,,F,1972-05-04,1997-09-28,NPA,A,2669,Maple Way,#1,Burke,VA,22015,Fairfax County,326,VA-10,30,87,41
351876614,Williams,Jeffrey,S,Jr,M,1995-02-01,2024-11-02,NPA,I,6930,Front Ct,,Leesburg,VA,20177,Loudoun County,420,VA-10,30,86,96
374544122,Hall,Gregory,Sue,Jr,M,1967-10-04,2004-10-01,NPA,A,6814,Mill St,,Lorton,VA,22079,Fairfax County,556,VA-10,37,38,43
271090952,Thomas,Sandra,A,IV,F,1933-08-25,1993-02-20,REP,A,3820,Church Ave,,Arlington,VA,22207,Arlington County,347,VA-10,37,45,12
736129543,Rodriguez,Ryan,R,Jr,M,1951-04-06,2000-03-27,NPA,A,1771,Oak Dr,Apt 537,Sterling,VA,20164,Loudoun County,108,VA-11,34,38,65
751964008,Cook,Maria,H,Jr,F,1982-10-20,2017-04-19,NPA,A,6426,Park Blvd,Apt 480,Ashburn,VA,20147,Loudoun County,521,VA-10,37,67,79
348153502,Wilson,Gregory,F,,M,1931-05-02,1984-10-20,NPA,A,8452,Mill Cir,,Falls Church,VA,22046,Falls Church City,651,VA-11,30,38,33
508203800,Edwards,Karen,,,F,1950-03-20,1979-04-04,DEM,A,9373,Lincoln Ct,,Burke,VA,22015,Fairfax County,539,VA-11,36,41,60
652008564,Mitchell,Brian,Rose,,M,1955-12-27,1989-09-05,REP,A,3450,Park Way,,Reston,VA,20194,Fairfax County,266,VA-08,31,86,12
682312003,Walker,Elizabeth,Sue,,F,1931-11-03,1987-10-01,REP,A,6896,Park Blvd,Apt 819,Manassas,VA,20108,Manassas City,145,VA-10,33,42,42
220364288,Garcia,Laura,S,,F,1964-05-05,2018-07-28,REP,A,811,College Ct,Apt 192,Springfield,VA,22152,Fairfax County,906,VA-08,35,35,15
785939036,Williams,Deborah,S,Sr,F,1986-02-02,2004-02-11,NPA,A,837,Washington Blvd,#3,Leesburg,VA,20177,Loudoun County,566,VA-08,34,86,80
482511553,Lee,Jessica,R,,F,1956-07-09,1985-10-03,NPA,A,6671,Main Ave,,Ashburn,VA,20148,Loudoun County,600,VA-08,35,49,19
718998734,Evans,Raymond,R,III,M,1981-09-30,2018-08-25,DEM,A,7195,Union Pl,,Fairfax,VA,22150,Fairfax County,149,VA-08,33,39,75
695247365,Collins,Larry,T,,M,1935-04-20,2012-11-19,REP,A,8226,Mill Way,#4,Fairfax,VA,22124,Fairfax County,848,VA-08,36,46,11
333165562,Garcia,Jonathan,H,,M,1958-12-14,1995-11-20,REP,A,3083,Church Blvd,,Vienna,VA,22180,Fairfax County,892,VA-08,36,38,22
638483948,Turner,Ronald,W,,M,2000-01-07,2020-11-02,REP,A,796,School Way,#27,Springfield,VA,22153,Fairfax County,814,VA-08,39,41,27
798514635,Robinson,Frank,T,,M,1979-08-10,2023-08-27,REP,A,9051,Front Blvd,,Ashburn,VA,20147,Loudoun County,529,VA-10,31,43,14
738335244,Baker,Betty,Ann,,F,1980-07-18,2001-11-03,LIB,I,835,Cedar Ct,#41,Centreville,VA,20120,Fairfax County,828,VA-11,36,37,47
454826523,Adams,Kathleen,C,,F,1979-07-09,2013-12-23,DEM,A,8145,Market Ln,,Reston,VA,20191,Fairfax County,672,VA-08,31,38,32
735376927,Davis,Patrick,W,,M,1981-01-09,2013-10-10,DEM,A,2547,Lake Rd,,McLean,VA,22102,Fairfax County,209,VA-08,32,86,27
254303235,Carter,Jennifer,K,,F,1943-08-07,2017-08-18,REP,A,1619,Washington Pl,#48,Herndon,VA,20170,Fairfax County,918,VA-08,30,35,80
982133541,Martinez,Samantha,Lee,,F,1966-04-06,1989-10-02,NPA,I,5456,Cedar Ave,,Burke,VA,22015,Fairfax County,928,VA-08,35,35,98
601870342,Gonzalez,Nicole,G,,F,1946-07-22,1981-07-09,REP,I,7976,Market Ln,,Falls Church,VA,22041,Falls Church City,543,VA-08,31,34,81
143977494,Wilson,Jack,Marie,,M,1966-06-04,2010-11-26,NPA,A,8992,Walnut Blvd,,Manassas,VA,20110,Manassas City,288,VA-11,31,49,51
505471934,Wilson,Laura,H,,F,1996-04-21,2022-12-11,REP,A,5173,Valley Pl,,Chantilly,VA,20152,Fairfax County,170,VA-08,36,46,41
478294804,Edwards,Stephen,K,,M,1952-12-17,2018-05-03,NPA,A,9619,Market Dr,,Herndon,VA,20170,Fairfax County,927,VA-11,34,48,13
120376487,Adams,Steven,T,,M,1972-09-23,2022-08-12,IND,A,1942,Meadow Ln,Apt 315,Springfield,VA,22150,Fairfax County,612,VA-10,32,37,3
540355671,Taylor,Timothy,G,,M,1981-06-23,2024-12-27,REP,A,9151,Union Blvd,,Centreville,VA,20121,Fairfax County,293,VA-10,33,37,21
200906893,Young,Pamela,M,Jr,F,1980-08-24,2017-03-08,REP,A,7902,Forest Blvd,,Leesburg,VA,20176,Loudoun County,961,VA-08,34,36,49
714497987,Martin,Kevin,A,,M,1965-04-04,2016-08-12,DEM,A,4214,Forest Cir,Apt 391,Vienna,VA,22181,Fairfax County,110,VA-11,39,46,10
793212233,Lewis,Timothy,M,,M,2003-12-12,2023-03-19,REP,A,3069,Lincoln Dr,Apt 373,Falls Church,VA,22041,Falls Church City,420,VA-10,39,46,57
154825634,Gonzalez,Helen,L,Jr,F,1988-01-04,2008-08-29,DEM,I,5150,Chestnut Cir,,Falls Church,VA,22043,Falls Church City,832,VA-11,36,34,82
974822125,Sanchez,Gary,,,M,1973-11-01,2008-08-29,DEM,A,8590,Valley Ct,,Springfield,VA,22152,Fairfax County,571,VA-10,35,41,28
601737118,Walker,Jerry,A,,M,1958-09-30,1995-05-16,REP,A,8843,Mill Ct,,Vienna,VA,22182,Fairfax County,236,VA-11,36,43,98
330814617,Turner,Rachel,Mae,,F,1933-05-07,1989-08-05,REP,A,3320,Market Cir,,Herndon,VA,20171,Fairfax County,692,VA-08,34,36,5
851187963,Rivera,Emily,,Sr,F,2004-04-17,2023-12-01,REP,A,5735,Chestnut Rd,,Alexandria,VA,22315,Alexandria City,806,VA-11,37,44,43
788461671,Lopez,Scott,S,,M,1941-04-22,2021-02-19,DEM,A,3173,Forest Pl,,Falls Church,VA,22042,Falls Church City,941,VA-11,33,41,50
363823191,Williams,Emily,,,F,1987-09-28,2009-08-07,REP,A,7331,Meadow Ln,,Ashburn,VA,20148,Loudoun County,134,VA-11,35,48,21
529014176,King,Catherine,Lee,IV,F,1993-05-17,2016-11-08,NPA,I,9124,Sunset Cir,,Springfield,VA,22150,Fairfax County,403,VA-08,30,48,63
472148341,Lewis,John,H,,M,1964-01-31,2018-01-29,DEM,A,7684,Washington Rd,,Reston,VA,20194,Fairfax County,631,VA-11,35,34,2
664732947,Murphy,Margaret,Lynn,,F,1991-11-04,2019-01-11,DEM,A,8708,Cherry Rd,,Vienna,VA,22182,Fairfax County,638,VA-08,35,36,54
183540336,Nguyen,Carol,C,,F,1935-09-20,1981-02-13,DEM,A,5479,Center Ln,,Sterling,VA,20165,Loudoun County,715,VA-08,34,53,55
568556116,Martinez,Raymond,,,M,1971-06-03,2009-01-20,REP,A,8179,Hill Blvd,,Woodbridge,VA,22194,Prince William County,512,VA-08,39,48,15
479237246,Nelson,Rebecca,,,F,1948-06-17,2002-08-29,LIB,A,5728,School St,,Sterling,VA,20164,Loudoun County,774,VA-11,30,46,30
817506128,Phillips,Sharon,M,,F,1983-10-13,2010-08-19,REP,A,8024,Walnut Ct,,Vienna,VA,22181,Fairfax County,604,VA-11,31,34,50
326833380,Baker,Katherine,B,,F,1933-07-08,2003-05-11,DEM,A,9884,Maple Ave,,Ashburn,VA,20147,Loudoun County,302,VA-10,34,35,3
424648756,Miller,Shirley,Jo,,F,1984-07-25,2013-02-22,DEM,A,229,Sunset Dr,,Springfield,VA,22151,Fairfax County,342,VA-11,36,47,29
256652571,Harris,Joshua,,,M,1968-05-11,2003-03-24,NPA,A,5587,Lake Ave,#43,Vienna,VA,22182,Fairfax County,764,VA-11,32,40,62
158102027,Harris,Paul,,,M,1952-01-27,1990-04-29,NPA,A,3874,Forest Way,,Woodbridge,VA,22192,Prince William County,713,VA-11,36,49,92
153324248,Rodriguez,Jack,Mae,Jr,M,1983-05-14,2012-06-17,DEM,A,6886,Front Dr,Apt 557,Springfield,VA,22151,Fairfax County,714,VA-10,35,40,88
898847672,Murphy,Betty,M,,F,2001-09-14,2024-05-02,REP,A,3455,Elm Pl,,Lorton,VA,22079,Fairfax County,142,VA-08,33,67,10
216753273,Evans,Jack,,,M,1933-07-06,1983-07-23,REP,A,8762,Hill Blvd,,Herndon,VA,20170,Fairfax County,596,VA-10,30,44,85
254590257,Perez,Donna,N,,F,1943-05-25,2010-02-07,DEM,A,816,Park Dr,,McLean,VA,22101,Fairfax County,531,VA-08,36,47,41
302234408,Smith,James,Lynn,,M,1999-09-07,2017-06-20,NPA,I,5329,Valley Ave,Apt 149,Lorton,VA,22079,Fairfax County,281,VA-10,37,87,20
350490275,Martinez,Robert,W,,M,1979-12-16,2008-11-21,REP,A,5521,Cherry Ave,,Lorton,VA,22079,Fairfax County,141,VA-11,31,44,71
303156777,Turner,Richard,,,M,1963-08-14,1983-10-05,DEM,A,5687,Walnut Cir,Apt 254,Falls Church,VA,22042,Falls Church City,439,VA-11,37,36,45
540953467,Nguyen,Gary,P,,M,1965-11-26,2005-05-29,REP,A,9965,Walnut Ln,,Alexandria,VA,22310,Alexandria City,645,VA-08,35,86,20
152601697,Evans,Catherine,E,,F,2000-08-11,2023-10-01,NPA,A,2025,Main Cir,,Alexandria,VA,22314,Alexandria City,709,VA-11,31,86,28
